,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
435,2005-09-30T02:00:00,10.2,7.5,83.47,0.0,0.0,,0.0,0.0,11.1,217.0,1019.6,70.3,,,
436,2005-09-30T03:00:00,10.4,8.3,87.1,0.0,0.0,,0.0,0.0,10.9,208.0,1019.3,65.9,,,
437,2005-09-30T04:00:00,10.3,8.9,91.28,0.161,100.0,rain,0.0,0.0,12.8,201.0,1018.3,70.3,,,
438,2005-09-30T05:00:00,10.3,9.7,95.92,0.0,0.0,,0.0,0.0,19.2,204.0,1017.3,74.2,,,
439,2005-09-30T06:00:00,10.9,10.5,97.06,0.0,0.0,,0.0,0.0,18.8,192.0,1016.6,65.8,,,
440,2005-09-30T07:00:00,11.6,11.2,97.41,3.38,100.0,rain,0.0,0.0,20.8,191.0,1015.9,85.5,,,
441,2005-09-30T08:00:00,12.5,12.1,97.08,0.0,0.0,,0.0,0.0,19.3,206.0,1015.6,97.9,,,
442,2005-09-30T09:00:00,13.6,13.1,96.85,0.0,0.0,,0.0,0.0,18.6,215.0,1015.6,95.8,,,
443,2005-09-30T10:00:00,14.7,14.1,96.15,0.0,0.0,,0.0,0.0,19.2,,1015.6,97.9,,,
444,2005-09-30T11:00:00,15.8,15.0,95.06,0.0,0.0,,0.0,0.0,20.3,235.0,1015.2,100.0,,,
445,2005-09-30T12:00:00,16.6,15.6,93.92,0.0,0.0,,0.0,0.0,19.5,235.0,1015.2,100.0,,,
446,2005-09-30T13:00:00,17.2,16.0,92.73,0.323,100.0,rain,0.0,0.0,17.2,232.0,1014.9,100.0,,,
447,2005-09-30T14:00:00,17.5,16.4,92.93,0.0,0.0,,0.0,0.0,18.5,225.0,1014.2,97.9,,,
448,2005-09-30T15:00:00,17.9,16.8,93.53,0.0,0.0,,0.0,0.0,21.0,227.0,1013.9,84.3,,,
449,2005-09-30T16:00:00,18.3,17.0,91.74,0.306,100.0,rain,0.0,0.0,19.5,233.0,1013.5,97.9,,,
450,2005-09-30T17:00:00,18.2,16.8,91.55,0.0,0.0,,0.0,0.0,18.7,234.0,1012.9,84.9,,,
451,2005-09-30T18:00:00,18.3,16.8,91.15,0.0,0.0,,0.0,0.0,18.2,225.0,1012.9,55.5,,,
452,2005-09-30T19:00:00,17.9,16.8,93.12,0.201,100.0,rain,0.0,0.0,18.4,216.0,1012.5,44.6,,,
453,2005-09-30T20:00:00,17.8,16.8,93.98,0.0,0.0,,,0.0,16.3,219.0,1011.9,52.3,,,
454,2005-09-30T21:00:00,17.4,16.5,94.33,0.0,0.0,,0.0,0.0,18.1,209.0,1011.5,18.2,,,
455,2005-09-30T22:00:00,17.2,16.1,93.23,0.0,0.0,,0.0,0.0,20.4,216.0,1010.8,40.8,,,
456,2005-09-30T23:00:00,17.1,15.8,92.0,0.0,0.0,,0.0,0.0,20.9,220.0,1010.5,70.2,,,
457,2005-10-01T00:00:00,17.3,15.6,90.13,0.0,0.0,,0.0,0.0,25.0,227.0,1010.2,63.2,,,
458,2005-10-01T01:00:00,16.6,15.2,91.12,0.105,100.0,rain,0.0,0.0,25.4,254.0,1011.5,47.8,,,
459,2005-10-01T02:00:00,14.1,12.9,92.65,0.0,0.0,,0.0,0.0,25.0,293.0,1011.5,45.4,,,
460,2005-10-01T03:00:00,12.7,11.1,89.62,0.0,0.0,,0.0,0.0,16.1,282.0,1011.5,59.5,,,
461,2005-10-01T04:00:00,11.9,9.7,86.44,0.081,100.0,rain,0.0,0.0,19.1,278.0,1011.5,40.0,,,
462,2005-10-01T05:00:00,10.8,9.0,88.52,0.0,0.0,,0.0,0.0,17.9,270.0,1011.5,15.5,,,
463,2005-10-01T06:00:00,10.3,8.4,87.86,0.0,0.0,,0.0,0.0,19.5,257.0,1011.2,0.0,,,
464,2005-10-01T07:00:00,9.5,8.0,90.17,1.156,100.0,rain,0.0,0.0,17.5,249.0,1011.9,0.0,,,
465,2005-10-01T08:00:00,9.9,8.1,88.68,0.0,0.0,,0.0,0.0,17.5,248.0,1011.9,0.0,,,
466,2005-10-01T09:00:00,11.2,8.3,82.5,0.0,0.0,,0.0,0.0,20.6,254.0,1011.9,0.0,,,
467,2005-10-01T10:00:00,12.4,8.4,76.65,0.0,0.0,,0.0,0.0,25.1,262.0,1011.9,30.0,,,
468,2005-10-01T11:00:00,13.2,8.2,71.83,0.0,0.0,,0.0,0.0,27.5,269.0,1011.9,12.7,,,
469,2005-10-01T12:00:00,13.8,7.6,65.97,0.0,0.0,,0.0,0.0,25.0,281.0,1011.9,32.9,,,
470,2005-10-01T13:00:00,13.8,7.2,64.39,0.0,0.0,,0.0,0.0,22.8,283.0,1011.9,38.1,,,
471,2005-10-01T14:00:00,14.2,7.3,63.31,0.0,0.0,,0.0,0.0,24.2,285.0,1011.5,90.0,,,
472,2005-10-01T15:00:00,14.1,7.2,63.18,0.0,0.0,,0.0,0.0,22.0,274.0,1011.5,90.0,,,
473,2005-10-01T16:00:00,13.6,7.4,65.84,,100.0,rain,0.0,0.0,20.1,282.0,1012.2,40.8,,,
474,2005-10-01T17:00:00,11.3,8.7,84.35,0.0,0.0,,0.0,0.0,13.0,296.0,1012.2,36.8,,,
475,2005-10-01T18:00:00,11.1,8.5,84.3,0.0,0.0,,0.0,0.0,12.1,278.0,1012.5,36.2,,,
476,2005-10-01T19:00:00,9.9,8.5,90.76,1.243,100.0,rain,0.0,0.0,11.1,274.0,1013.2,67.3,,,
477,2005-10-01T20:00:00,9.2,7.4,88.82,0.0,0.0,,0.0,0.0,11.0,270.0,1013.9,36.6,,,
478,2005-10-01T21:00:00,8.4,6.8,89.66,0.0,0.0,,0.0,0.0,11.6,272.0,1014.2,43.0,,,
479,2005-10-01T22:00:00,8.4,6.2,86.55,0.0,0.0,,0.0,0.0,12.4,273.0,1014.6,81.7,,,
480,2005-10-01T23:00:00,9.5,7.1,84.87,0.0,0.0,,0.0,0.0,14.2,289.0,1015.2,30.0,,,
481,2005-10-02T00:00:00,9.1,7.3,88.13,0.0,0.0,,0.0,0.0,13.3,292.0,1015.6,41.6,,,
482,2005-10-02T01:00:00,9.3,7.7,89.47,0.105,100.0,rain,0.0,0.0,16.2,305.0,1015.9,53.8,,,
483,2005-10-02T02:00:00,9.7,7.8,87.94,0.0,0.0,,0.0,0.0,18.3,311.0,1016.9,27.8,,,
484,2005-10-02T03:00:00,9.5,7.5,87.15,0.0,0.0,,0.0,0.0,17.6,318.0,1017.6,31.3,,,
485,2005-10-02T04:00:00,8.9,7.2,88.73,0.0,0.0,,0.0,0.0,16.6,323.0,1018.3,55.1,,,
486,2005-10-02T05:00:00,8.7,6.4,85.42,0.0,0.0,,0.0,0.0,18.6,329.0,1019.0,87.0,,,
487,2005-10-02T06:00:00,7.8,5.8,86.95,0.0,0.0,,0.0,0.0,17.7,318.0,1019.6,23.3,,,
488,2005-10-02T07:00:00,7.3,5.2,86.55,0.081,100.0,rain,0.0,0.0,17.9,315.0,1020.3,90.0,,,
489,2005-10-02T08:00:00,7.5,5.5,86.81,0.0,0.0,,0.0,0.0,19.5,319.0,1021.7,50.0,,,
490,2005-10-02T09:00:00,8.2,5.8,84.66,0.0,0.0,,0.0,0.0,,325.0,1022.4,42.1,,,
491,2005-10-02T10:00:00,9.9,6.5,79.48,0.0,0.0,,0.0,0.0,24.6,335.0,1022.4,30.0,,,
492,2005-10-02T11:00:00,11.4,7.6,77.95,0.0,0.0,,0.0,0.0,25.0,339.0,1023.7,22.2,,,
493,2005-10-02T12:00:00,12.8,7.5,70.29,0.0,0.0,,0.0,0.0,25.5,341.0,1024.4,27.7,,,
494,2005-10-02T13:00:00,12.9,6.9,67.23,0.0,0.0,,0.0,0.0,22.6,339.0,1024.7,30.6,,,
495,2005-10-02T14:00:00,13.2,6.0,61.68,0.0,0.0,,0.0,0.0,22.3,344.0,1024.7,20.6,,,
496,2005-10-02T15:00:00,13.6,5.7,58.81,0.0,,,0.0,0.0,21.0,343.0,1025.1,27.8,,,
497,2005-10-02T16:00:00,13.3,5.2,58.03,0.0,0.0,,0.0,0.0,21.0,342.0,1025.1,22.6,,,
498,2005-10-02T17:00:00,12.8,5.2,59.79,0.0,0.0,,0.0,0.0,16.5,342.0,1025.4,16.4,,,
499,2005-10-02T18:00:00,12.0,5.5,64.13,0.0,0.0,,0.0,0.0,13.3,351.0,1026.1,25.9,,,
500,2005-10-02T19:00:00,10.2,5.6,72.78,0.0,0.0,,0.0,0.0,7.8,345.0,1026.8,50.0,,,
501,2005-10-02T20:00:00,9.1,5.7,79.46,0.0,0.0,,0.0,0.0,5.2,323.0,1027.4,50.0,,,
502,2005-10-02T21:00:00,7.9,5.3,83.83,0.0,0.0,,0.0,0.0,6.1,327.0,1027.8,50.0,,,
503,2005-10-02T22:00:00,7.1,5.5,89.47,0.0,0.0,,0.0,0.0,5.7,310.0,1028.1,16.7,,,
504,2005-10-02T23:00:00,6.7,5.0,,0.0,0.0,,0.0,0.0,7.1,321.0,1028.4,30.0,,,
505,2005-10-03T00:00:00,6.6,4.9,88.89,0.0,0.0,,0.0,0.0,5.6,302.0,1028.4,30.0,,,
506,2005-10-03T01:00:00,6.1,4.5,89.22,0.0,0.0,,0.0,0.0,7.4,300.0,1028.4,30.0,,,
507,2005-10-03T02:00:00,5.8,4.3,90.52,0.0,0.0,,0.0,0.0,4.0,290.0,1028.4,38.3,,,
508,2005-10-03T03:00:00,5.4,4.3,92.48,0.0,0.0,,0.0,0.0,6.5,288.0,1028.4,13.3,,,
509,2005-10-03T04:00:00,5.7,4.4,91.4,0.0,0.0,,0.0,0.0,6.7,309.0,1028.4,25.7,,,
510,2005-10-03T05:00:00,5.9,4.4,90.14,0.0,0.0,,0.0,0.0,4.9,294.0,1032.1,21.0,,,
511,2005-10-03T06:00:00,6.0,5.1,93.7,0.0,0.0,,0.0,0.0,5.3,306.0,1029.1,53.8,,,
512,2005-10-03T07:00:00,6.5,5.9,95.9,0.16,100.0,rain,0.0,0.0,5.3,306.0,1029.1,85.4,,,
513,2005-10-03T08:00:00,8.2,7.3,94.36,0.0,0.0,,0.0,0.0,7.5,309.0,1029.9,93.5,,,
514,2005-10-03T09:00:00,9.2,8.4,94.37,0.0,0.0,,0.0,0.0,7.4,310.0,1030.5,94.4,,,
515,2005-10-03T10:00:00,10.1,8.8,91.6,0.0,0.0,,0.0,0.0,8.5,318.0,1031.0,95.4,,,
516,2005-10-03T11:00:00,11.3,9.3,87.8,0.0,0.0,,0.0,0.0,10.2,316.0,1031.0,95.4,,,
517,2005-10-03T12:00:00,13.1,9.9,81.19,0.0,0.0,,0.0,0.0,11.3,337.0,1031.2,71.7,,,
518,2005-10-03T13:00:00,14.1,9.7,74.67,0.0,0.0,,0.0,0.0,10.9,16.0,1030.6,81.8,,,
519,2005-10-03T14:00:00,14.5,8.9,69.11,0.0,0.0,,0.0,0.0,10.0,19.0,1030.6,88.5,,,
520,2005-10-03T15:00:00,14.3,8.2,66.67,0.0,0.0,,0.0,0.0,8.1,341.0,1030.6,91.9,,,
521,2005-10-03T16:00:00,14.1,8.1,66.98,0.0,0.0,,0.0,0.0,8.3,332.0,1030.6,95.5,,,
522,2005-10-03T17:00:00,13.8,8.5,70.29,0.0,0.0,,0.0,0.0,7.9,349.0,1030.6,95.5,,,
523,2005-10-03T18:00:00,12.9,9.0,77.08,0.0,0.0,,0.0,0.0,5.3,360.0,1031.0,81.7,,,
524,2005-10-03T19:00:00,12.1,9.0,81.05,0.0,0.0,,0.0,0.0,4.4,6.0,1031.3,78.0,,,
525,2005-10-03T20:00:00,11.8,9.1,83.3,0.0,0.0,,0.0,0.0,4.1,356.0,1031.5,85.8,,,
526,2005-10-03T21:00:00,11.1,8.8,85.62,0.0,0.0,,0.0,0.0,6.4,10.0,1031.6,84.0,,,
527,2005-10-03T22:00:00,10.9,9.0,87.97,0.0,0.0,,0.0,0.0,6.1,30.0,1031.6,80.2,,,
528,2005-10-03T23:00:00,10.2,9.1,92.9,0.0,0.0,,0.0,0.0,5.8,352.0,1031.5,86.9,,,
529,2005-10-04T00:00:00,10.2,8.7,90.12,0.0,0.0,,0.0,0.0,8.3,359.0,1031.2,99.2,,,
530,2005-10-04T01:00:00,10.1,8.9,91.94,0.0,0.0,,0.0,0.0,7.4,2.0,1031.2,95.2,,,
531,2005-10-04T02:00:00,9.8,8.6,92.34,0.0,0.0,,0.0,0.0,8.3,2.0,1031.2,76.3,,,
532,2005-10-04T03:00:00,9.7,8.6,92.9,0.0,0.0,,0.0,0.0,6.1,1.0,1030.8,84.7,,,
533,2005-10-04T04:00:00,9.9,8.3,90.0,0.0,0.0,,0.0,0.0,8.8,12.0,1030.5,83.5,,,
534,2005-10-04T05:00:00,9.1,7.9,92.0,0.0,0.0,,0.0,0.0,5.9,47.0,1030.6,71.6,,,
535,2005-10-04T06:00:00,9.3,8.0,92.16,0.0,0.0,,0.0,0.0,7.7,1.0,1030.6,74.4,,,
536,2005-10-04T07:00:00,9.3,8.0,91.57,0.097,100.0,rain,0.0,0.0,8.0,13.0,1030.8,74.3,,,
537,2005-10-04T08:00:00,9.3,8.2,92.77,0.0,0.0,,0.0,0.0,7.3,,1031.0,71.4,,,
538,2005-10-04T09:00:00,10.6,8.5,87.3,0.0,0.0,,0.0,0.0,11.5,358.0,1031.3,87.0,,,
539,2005-10-04T10:00:00,12.2,9.0,80.83,0.0,0.0,,0.0,0.0,11.5,16.0,1031.3,88.9,,,
540,2005-10-04T11:00:00,14.0,9.7,75.33,0.0,0.0,,0.0,0.0,14.3,36.0,1031.0,82.3,,,
541,2005-10-04T12:00:00,14.6,9.6,71.79,0.0,0.0,,0.0,0.0,18.1,45.0,1031.0,84.3,,,
542,2005-10-04T13:00:00,15.3,9.2,66.59,0.0,0.0,,0.0,0.0,18.8,53.0,1030.8,75.7,,,
543,2005-10-04T14:00:00,15.7,9.3,66.0,0.0,0.0,,0.0,0.0,19.0,52.0,1030.6,55.6,,,
544,2005-10-04T15:00:00,15.6,9.4,66.79,0.0,0.0,,0.0,0.0,18.7,56.0,1030.3,55.7,,,
545,2005-10-04T16:00:00,15.9,8.6,61.83,0.0,0.0,,0.0,0.0,17.6,53.0,1029.8,31.7,,,
546,2005-10-04T17:00:00,15.2,9.0,66.81,0.0,0.0,,0.0,0.0,16.2,51.0,1029.6,21.0,,,
547,2005-10-04T18:00:00,14.0,8.9,71.13,0.0,0.0,,0.0,0.0,13.5,45.0,1029.6,21.3,,,
548,2005-10-04T19:00:00,12.3,8.6,77.96,0.0,0.0,,0.0,0.0,12.4,44.0,1029.6,21.3,,,
549,2005-10-04T20:00:00,11.1,8.8,85.65,0.0,0.0,,0.0,0.0,11.0,37.0,1029.9,21.3,,,
550,2005-10-04T21:00:00,10.6,8.8,88.77,0.0,0.0,,0.0,0.0,11.0,28.0,1030.3,35.6,,,
551,2005-10-04T22:00:00,10.0,8.5,90.43,0.0,0.0,,0.0,0.0,10.8,27.0,1030.1,40.0,,,
552,2005-10-04T23:00:00,9.9,8.7,91.97,0.0,0.0,,0.0,0.0,12.0,25.0,1029.8,32.1,,,
553,2005-10-05T00:00:00,9.9,8.8,92.38,0.0,0.0,,0.0,0.0,12.2,25.0,,16.9,,,
554,2005-10-05T01:00:00,9.5,8.5,93.64,0.0,0.0,,0.0,0.0,11.1,14.0,1029.8,34.1,,,
555,2005-10-05T02:00:00,9.6,8.7,94.09,0.0,0.0,,0.0,0.0,12.0,10.0,1029.5,59.3,,,
556,2005-10-05T03:00:00,9.7,8.8,94.23,0.0,0.0,,0.0,0.0,12.7,11.0,1029.1,65.1,,,
557,2005-10-05T04:00:00,10.0,9.0,93.4,0.0,0.0,,0.0,0.0,13.6,17.0,1028.8,32.1,,,
558,2005-10-05T05:00:00,9.6,8.8,94.75,0.0,0.0,,0.0,0.0,12.1,20.0,1028.4,51.1,,,
559,2005-10-05T06:00:00,9.8,9.0,94.42,0.0,0.0,,0.0,0.0,10.9,12.0,1028.4,81.8,,,
560,2005-10-05T07:00:00,10.3,9.5,94.69,0.058,100.0,rain,0.0,0.0,10.9,20.0,1028.4,86.0,,,
561,2005-10-05T08:00:00,10.7,9.8,93.87,0.0,0.0,,0.0,0.0,12.3,15.0,1028.6,87.5,,,
562,2005-10-05T09:00:00,11.9,10.8,92.91,0.0,0.0,,0.0,0.0,12.5,16.0,1028.8,94.8,,,
563,2005-10-05T10:00:00,13.3,11.9,90.72,0.0,0.0,,0.0,0.0,14.0,24.0,1028.4,95.5,,,
564,2005-10-05T11:00:00,14.5,12.6,88.72,0.0,0.0,,,0.0,15.5,30.0,1028.1,99.3,,,
565,2005-10-05T12:00:00,15.6,13.1,85.21,0.0,0.0,,0.0,0.0,16.5,38.0,1027.9,78.5,,,
566,2005-10-05T13:00:00,16.6,13.2,80.74,0.0,0.0,,0.0,0.0,17.5,33.0,1027.1,76.9,,,
567,2005-10-05T14:00:00,17.5,13.4,76.85,0.0,0.0,,0.0,0.0,17.6,41.0,1026.6,54.0,,,
568,2005-10-05T15:00:00,18.0,13.3,74.14,0.0,0.0,,0.0,0.0,16.6,40.0,1026.2,47.5,,,
569,2005-10-05T16:00:00,18.1,13.3,73.66,0.0,0.0,,0.0,0.0,18.8,49.0,1025.9,28.1,,,
570,2005-10-05T17:00:00,17.4,13.1,75.98,0.0,0.0,,0.0,0.0,18.9,45.0,1025.7,38.5,,,
571,2005-10-05T18:00:00,16.1,12.8,80.61,0.0,0.0,,0.0,0.0,15.8,43.0,1025.9,42.8,,,
572,2005-10-05T19:00:00,14.8,12.7,87.21,0.0,0.0,,0.0,0.0,12.5,43.0,1026.1,26.9,,,
573,2005-10-05T20:00:00,13.7,12.5,92.92,0.0,0.0,,0.0,0.0,11.6,27.0,1026.4,35.8,,,
574,2005-10-05T21:00:00,13.6,12.4,92.66,0.0,0.0,,0.0,0.0,11.6,32.0,1026.4,99.0,,,
575,2005-10-05T22:00:00,13.9,13.0,94.19,0.0,0.0,,0.0,0.0,11.4,36.0,1026.4,97.2,,,
576,2005-10-05T23:00:00,13.8,13.1,95.16,0.0,0.0,,,0.0,11.0,26.0,1026.1,100.0,,,
577,2005-10-06T00:00:00,13.9,13.1,94.54,0.0,0.0,,0.0,0.0,10.3,33.0,1025.7,85.3,,,
578,2005-10-06T01:00:00,13.8,13.2,96.58,0.0,0.0,,0.0,0.0,10.6,30.0,1025.4,69.0,,,
579,2005-10-06T02:00:00,13.8,13.3,97.04,0.0,0.0,,0.0,0.0,8.6,21.0,1025.1,91.8,,,
580,2005-10-06T03:00:00,13.9,13.3,96.25,0.0,0.0,,0.0,0.0,8.5,48.0,1024.7,80.5,,,
581,2005-10-06T04:00:00,13.8,13.3,96.89,0.0,0.0,,0.0,0.0,6.3,60.0,1024.0,94.8,,,
582,2005-10-06T05:00:00,13.8,13.4,97.59,0.0,0.0,,0.0,0.0,5.9,55.0,1024.0,65.7,,,
583,2005-10-06T06:00:00,13.8,13.5,97.89,0.0,0.0,,0.0,0.0,5.0,42.0,1023.7,60.0,,,
584,2005-10-06T07:00:00,13.8,13.5,97.91,0.0,0.0,,0.0,0.0,5.6,356.0,1024.0,81.9,,,
585,2005-10-06T08:00:00,13.9,13.5,97.72,0.0,0.0,,0.0,0.0,5.2,9.0,1024.4,85.6,,,
586,2005-10-06T09:00:00,14.2,13.6,96.34,0.0,0.0,,0.0,0.0,6.1,5.0,1024.4,95.4,,,
587,2005-10-06T10:00:00,14.7,13.9,94.94,0.0,0.0,,0.0,0.0,6.4,88.0,1024.7,97.3,,,
588,2005-10-06T11:00:00,15.3,13.8,90.66,0.0,0.0,,0.0,0.0,7.3,102.0,1024.5,79.6,,,
589,2005-10-06T12:00:00,15.7,14.0,89.91,0.0,0.0,,0.0,0.0,5.9,110.0,1024.2,85.8,,,
590,2005-10-06T13:00:00,16.3,13.5,83.5,0.0,0.0,,0.0,0.0,4.3,116.0,1023.7,74.4,,,
591,2005-10-06T14:00:00,16.5,13.3,81.05,0.0,0.0,,0.0,0.0,2.9,326.0,1023.2,100.0,,,
592,2005-10-06T15:00:00,16.6,13.2,80.02,0.0,0.0,,0.0,0.0,2.0,236.0,1023.0,100.0,,,
593,2005-10-06T16:00:00,16.6,13.1,79.57,0.0,0.0,,0.0,0.0,4.4,278.0,1022.8,100.0,,,
594,2005-10-06T17:00:00,16.4,13.2,81.58,0.0,0.0,,0.0,0.0,4.4,312.0,1022.5,100.0,,,
595,2005-10-06T18:00:00,15.9,13.3,84.72,0.0,0.0,,0.0,0.0,5.3,126.0,1022.4,100.0,,,
596,2005-10-06T19:00:00,15.4,13.0,85.25,0.0,0.0,,0.0,0.0,5.2,282.0,1022.7,100.0,,,
597,2005-10-06T20:00:00,15.3,13.3,88.09,0.0,0.0,,0.0,0.0,6.4,173.0,1022.7,100.0,,,
598,2005-10-06T21:00:00,15.1,13.2,88.44,0.0,0.0,,0.0,0.0,4.7,173.0,1023.0,100.0,,,
599,2005-10-06T22:00:00,14.9,13.1,88.68,0.0,0.0,,0.0,0.0,5.6,188.0,,100.0,,,
600,2005-10-06T23:00:00,14.6,13.2,90.91,0.0,0.0,,0.0,0.0,6.1,199.0,1023.0,100.0,,,
601,2005-10-07T00:00:00,14.6,13.2,91.36,0.0,0.0,,0.0,0.0,4.2,236.0,1022.7,100.0,,,
602,2005-10-07T01:00:00,14.5,13.0,90.75,0.0,0.0,,0.0,0.0,2.9,220.0,1022.7,100.0,,,
603,2005-10-07T02:00:00,14.3,13.1,92.76,0.0,0.0,,0.0,0.0,2.3,6.0,1022.4,100.0,,,
604,2005-10-07T03:00:00,14.1,13.1,93.36,0.0,0.0,,0.0,0.0,3.6,295.0,1022.0,100.0,,,
605,2005-10-07T04:00:00,13.9,13.0,93.8,0.0,0.0,,0.0,0.0,3.7,356.0,1021.3,100.0,,,
606,2005-10-07T05:00:00,14.0,12.9,93.0,0.0,0.0,,0.0,0.0,3.6,351.0,1021.0,100.0,,,
607,2005-10-07T06:00:00,13.9,12.8,93.12,0.0,0.0,,0.0,0.0,4.4,33.0,1020.8,98.1,,,
608,2005-10-07T07:00:00,13.7,12.8,94.28,0.0,0.0,,0.0,0.0,2.8,51.0,1020.7,88.3,,,
609,2005-10-07T08:00:00,13.8,12.9,94.39,0.0,0.0,,0.0,0.0,7.1,41.0,1020.7,85.6,,,
610,2005-10-07T09:00:00,14.3,13.2,93.36,0.0,0.0,,0.0,0.0,5.0,62.0,1020.8,83.8,,,
611,2005-10-07T10:00:00,15.2,13.1,87.03,0.0,0.0,,0.0,0.0,6.8,93.0,1020.7,81.3,,,
612,2005-10-07T11:00:00,15.6,12.5,81.77,0.0,0.0,,0.0,0.0,8.8,122.0,1020.3,71.6,,,
613,2005-10-07T12:00:00,15.8,12.4,80.04,0.0,0.0,,0.0,0.0,8.3,119.0,1019.6,63.2,,,
614,2005-10-07T13:00:00,16.4,12.4,76.93,0.0,0.0,,0.0,0.0,6.8,116.0,1018.8,73.7,,,
615,2005-10-07T14:00:00,16.7,12.0,73.56,0.0,0.0,,0.0,0.0,7.2,152.0,1018.3,65.3,,,
616,2005-10-07T15:00:00,16.7,12.4,75.69,0.0,0.0,,0.0,0.0,8.3,147.0,1017.8,88.1,,,
617,2005-10-07T16:00:00,16.5,12.6,77.62,0.0,0.0,,0.0,0.0,8.7,125.0,1017.3,83.1,,,
618,2005-10-07T17:00:00,16.2,12.8,80.53,0.0,0.0,,0.0,0.0,12.5,135.0,1016.6,,,,
619,2005-10-07T18:00:00,15.4,13.2,86.5,0.0,0.0,,0.0,0.0,9.6,141.0,1016.6,67.0,,,
620,2005-10-07T19:00:00,14.9,13.6,91.97,0.0,0.0,,0.0,0.0,8.7,149.0,1016.6,52.4,,,
621,2005-10-07T20:00:00,14.6,13.5,93.25,0.0,0.0,,0.0,0.0,8.9,152.0,1016.6,60.1,,,
622,2005-10-07T21:00:00,14.3,13.7,96.05,0.0,0.0,,0.0,0.0,9.6,153.0,1016.6,76.4,,,
623,2005-10-07T22:00:00,13.9,13.2,96.04,0.0,0.0,,0.0,0.0,5.7,183.0,1016.6,44.6,,,
624,2005-10-07T23:00:00,13.4,13.1,98.02,0.0,0.0,,0.0,,7.2,184.0,1016.6,45.4,,,
625,2005-10-08T00:00:00,13.0,12.9,99.0,0.0,0.0,,0.0,0.0,7.0,202.0,1015.9,86.2,,,
626,2005-10-08T01:00:00,13.1,12.8,98.35,0.0,0.0,,0.0,0.0,6.5,180.0,1015.2,41.8,,,
627,2005-10-08T02:00:00,12.6,12.2,96.9,0.0,0.0,,0.0,0.0,7.6,160.0,1014.9,25.7,,,
628,2005-10-08T03:00:00,12.1,11.8,97.87,0.0,0.0,,0.0,0.0,7.7,159.0,1014.6,79.5,,,
629,2005-10-08T04:00:00,12.2,12.0,98.31,0.0,0.0,,0.0,0.0,8.7,170.0,1014.6,84.7,,,
630,2005-10-08T05:00:00,13.0,12.7,98.13,0.0,0.0,,0.0,0.0,8.1,183.0,1014.2,89.7,,,
631,2005-10-08T06:00:00,13.0,12.6,97.43,0.0,0.0,,0.0,,9.0,179.0,1013.9,98.7,,,
632,2005-10-08T07:00:00,13.2,12.7,96.9,0.081,100.0,rain,0.0,0.0,8.9,178.0,1013.5,91.1,,,
633,2005-10-08T08:00:00,13.0,12.6,97.17,0.0,0.0,,0.0,0.0,11.4,168.0,1013.9,57.2,,,
634,2005-10-08T09:00:00,13.8,13.2,96.29,0.0,0.0,,0.0,0.0,12.8,191.0,1013.5,51.4,,,
635,2005-10-08T10:00:00,15.1,13.7,91.23,0.0,0.0,,0.0,0.0,14.9,189.0,1013.5,20.8,,,
636,2005-10-08T11:00:00,16.1,13.8,85.91,0.0,0.0,,0.0,0.0,19.3,194.0,1013.5,34.7,,,
637,2005-10-08T12:00:00,17.3,13.6,78.53,0.0,0.0,,0.0,0.0,23.4,201.0,1013.2,26.6,,,
638,2005-10-08T13:00:00,18.0,13.0,72.51,,0.0,,0.0,0.0,23.9,197.0,1012.2,58.3,,,
639,2005-10-08T14:00:00,18.4,12.7,69.73,0.0,0.0,,0.0,0.0,22.0,197.0,1011.9,59.0,,,
640,2005-10-08T15:00:00,18.2,12.1,67.76,0.0,0.0,,0.0,0.0,21.6,200.0,1011.9,52.5,,,
641,2005-10-08T16:00:00,18.0,12.2,68.64,0.0,0.0,,0.0,0.0,23.6,199.0,1011.5,44.6,,,
642,2005-10-08T17:00:00,17.6,11.8,68.92,0.0,0.0,,0.0,0.0,21.2,208.0,1011.5,18.2,,,
643,2005-10-08T18:00:00,16.7,11.7,72.52,0.0,0.0,,0.0,0.0,18.1,216.0,1011.5,26.6,,,
644,2005-10-08T19:00:00,16.2,11.4,73.43,0.0,0.0,,0.0,0.0,20.1,217.0,1012.2,28.7,,,
645,2005-10-08T20:00:00,15.1,12.6,85.31,0.0,0.0,,0.0,0.0,19.5,220.0,1012.9,63.2,,,
646,2005-10-08T21:00:00,13.7,12.5,92.46,0.0,0.0,,0.0,0.0,15.0,267.0,1014.6,76.6,,,
647,2005-10-08T22:00:00,12.5,11.2,91.89,0.121,100.0,rain,0.0,0.0,13.2,299.0,1015.6,74.5,,,
648,2005-10-08T23:00:00,11.3,10.1,92.61,0.0,0.0,,0.0,0.0,13.0,317.0,1016.3,58.9,,,
649,2005-10-09T00:00:00,11.0,9.7,91.81,0.0,0.0,,0.0,0.0,12.6,292.0,1016.6,58.2,,,
650,2005-10-09T01:00:00,10.1,8.8,91.82,0.581,100.0,rain,0.0,0.0,11.9,289.0,1016.9,33.0,,,
651,2005-10-09T02:00:00,9.5,8.5,93.31,0.0,0.0,,0.0,0.0,10.3,280.0,1017.6,50.0,,,
652,2005-10-09T03:00:00,8.6,7.7,94.58,0.0,0.0,,0.0,0.0,8.6,278.0,1018.0,30.0,,,
